website,about,vision,registered_type,permanent_account_number,registration_number_date_CIN,12A_registration_number_date,80G_registration_number_date,FCRA_registration_number_date,35AC_registration_number_date,annual_budget,total_income,total_expenditure,avg_monthly_expenditure,total_fixed_assets,long_term_loan,total_gap_funding,num_full_time_employees,num_part_time_employees,num_consultants,num_volunteers,operational_area_help_needed,num_board_members,num_meetings_done,governance_photos,governance_docs,major_funder,funder_names,project_start_date,project_end_date,project_sector,location,cities,area,budget,external_funding_amount,num_beneficiaries,project_type,project_photos,project_documents,project_descriptions,logo,name,founder_description,address,url,focus_area,geog_area,project_completed,funding_req
http://www.ngoimpact.com/ngos/serve-sanman#profile,"Serve Samman is a Delhi based non-profit organization run by a group of industrialists and philanthropists from the medical and paramedical fields. With aim and vision to provide holistic development and empowerment to all individuals, Serve Samman works in a variety of areas ensuring perfect health and wellness for each individual within our capacity, along with provision of free trainings in various fields to equip community members to be part of the professional world.","Vision:To work towards creating a better India every citizen is provided with eye-care, basic health, education and empowerment. Mission:	To make marginalized communities self-reliant and work towards women empowerment.To create a safer environment for the weaker sections of the society by creating an enabling structure.	To bring about valuable changes by contributing towards the betterment of health, nutrition and education level of the under privileged community.Empowerment of women from weaker sections of the society by providing them with education, vocational training (sewing), health care, counselling and motivation",Public Charitable Trust,AAMTS2007B,381 - 09-11-2012,N/A,N/A,N/A,N/A,"₹11,000,209",₹0,₹0,"₹11,000,209",₹0,₹0,₹0,10,N/A,N/A,N/A,"Business Development, Finance, Human Resources",9,N/A,,,N/A,"VOLGA Transmission (Pvt) Limited,Fena Foundation,Universal Pyramid,Hilton Engineers Pvt. Limited,Hitkari Multifilters Limited",10/9/2013,30-12-2016,N/A,Delhi,New Delhi,N/A,"₹390,000,000",₹0,0,Non-Government,,,"Project description Cancer is a major public health concern in India and has now become one of the leading causes of death in the country.  As per WHO Report 2005, the estimated cancer deaths in India are projected to increase to 7 lakh by 2015. According to World Economic Forum (WEF), cancer is among one of the three greatest risks to the global economy due to escalating cost of care, the threat to productivity from death and disability and the effects of costs on household impoverishment. Cancer is a dreaded disease. All too often, when the doctor utters the word 'cancer', what the patient hears is ""you are dying"". The fact is it need not be so. The fear often arises out of ignorance and misconceptions, rather than any reality. Through its work at grass-root level, Serve Samman came to realize that one of the main problems in India, in the control of cancer was lack of knowledge about lifestyles and societal practices that caused 70 per cent of its occurrence.",http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Serve Sanman Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Dipak  Khanna ( 15 years of experience ),"room M-65 Greater Kailash-1, New Delhi, Delhi- 110048",,Healthcare / Prevention,Delhi,8,"₹ 1,650,000"
http://www.ngoimpact.com/ngos/shivi-development-society#profile,,,Public Charitable Trust,AACAS1730Q,S-28258 - 25-06-1995,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,7,N/A,,,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",Indian Institute of Corporate Affairs,1/1/2016,12/12/2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Shivi Development Society Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Vikram ( 15 years of experience ),"room Shivchhatra Behind Hatwar Complex, aqsw, New Delhi, Delhi- 112001",,Rural Development,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/shree-foundation#profile,Shree Foundation is located in Uttar Pradesh,,Charitable Society,AACAS5878F,876/2006-07 - 29-12-2011,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SHREE FOUNDATION Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by O.p.tiwari ( 15 years of experience ),"room P.NO.1063,MARUTI NAGAR COLONY, P.O.RAMNA,SAMNE GHAT ROAD,LANKA, Varanasi, Uttar Pradesh- 221005",,Livelihoods / Poverty Alleviation,Uttar Pradesh,0,₹ 0
http://www.ngoimpact.com/ngos/shree-navsarjan-seva-sangh#profile,,,Public Charitable Trust,AAITS3682E,F/7941/ - 03-04-2001,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Gujarat,Ahmedabad,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SHREE NAVSARJAN SEVA SANGH Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Jacob ( 15 years of experience ),"room asde, acastr, Ahmedabad, Gujarat- 625104",,Livelihoods / Poverty Alleviation,Gujarat,0,₹ 0
http://www.ngoimpact.com/ngos/shri-chatrapati-shivaji-maharaj-memorial-national-committee#profile,,,Public Charitable Trust,AAFTS3397H,S/12051 - 03-10-1981,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,credible alliance,1/1/2016,31-12-2016,N/A,Delhi,New Delhi,N/A,"₹1,250,000",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SHRI CHATRAPATI SHIVAJI MAHARAJ MEMORIAL NATIONAL COMMITTEE Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Shankar Rao ( 15 years of experience ),"room ccacca, acastr, New Delhi, Delhi- 110048",,Livelihoods / Poverty Alleviation,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/shri-brahma-samaj-seva-trust#profile,,,Public Charitable Trust,1234567890,1234567890 - 01-01-2016,N/A,N/A,N/A,N/A,"₹6,667,068",₹0,₹0,"₹6,667,068",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,14,N/A,,,"Other Domestic NGOs, Other Foreign NGOs, Domestic Companies",Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Gujarat,Anandnagar,N/A,"₹4,556,670",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Shri Brahma Samaj Seva Trust Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Mr. Nareshkumar Babulal Dave ( 15 years of experience ),"room wwww, fff, Anand, Gujarat- 354678",,Livelihoods / Poverty Alleviation,Gujarat,0,₹ 0
http://www.ngoimpact.com/ngos/shri-mangalmurti-viklang-trust#profile,Shri Mangalmurti Viklangtrust has been involved deligiently in upliftment of differently abled striving hard for bringing a postive change in their lives.,,Public Charitable Trust,AAATS9548M,E-1710 - 28-11-1988,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Gujarat,Junagadh,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Shri Mangalmurti Viklang Trust Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Mangla ( 15 years of experience ),"room Shop No-2 Mangalmurti Complex,, Kalwa Chowk, Javahar Road,, Junagadh, Gujarat- 543123",,Livelihoods / Poverty Alleviation,Gujarat,0,₹ 0
http://www.ngoimpact.com/ngos/shubh-sankalp-sanstha#profile,Shubh Sankalp Sanstha is an organisation that strives hard to implement its policies intervening livelihoods.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SHUBH SANKALP SANSTHA Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Kapil Dev Sharma ( 15 years of experience ),"room D-6/53 DAYAL PUR EXTN., East Delhi, New Delhi, Delhi- 110094",,Livelihoods / Poverty Alleviation,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/shri-luxmi-charitable-trust#profile,The trust belives in emanicipating the marginalized,To eliminate poverty To generate employment opportunties.,Public Charitable Trust,AANTS2355K,30/2013 - 24-06-2013,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,N/A,Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Himachal Pradesh,Chamba,N/A,"₹1,250,000",₹0,0,Non-Government,,,Project description N/A,http://www.ngoimpact.com/ngoadmin/public/ngo_profile/logo_avtar/shri-luxmi-charitable-trust-ngoimpact-95044.png,Shri Luxmi Charitable Trust Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Laxmi ( 15 years of experience ),"room Mohd.Mughala, Hardaspura, mall road, Chamba, Himachal Pradesh- 176316",,Livelihoods / Poverty Alleviation,Himachal Pradesh,0,₹ 0
http://www.ngoimpact.com/ngos/shubhakshika-educational-society#profile,"The Society works for education , rehabilitation and uplift of the underprivileged and the marginalised sections of the society by providing opportunities for education, by imparting employment oriented vocational skills ,by creating awareness about relevant issues through camps and workshops and by procuring and distributing articles of basic needs to the needy. The Society works to promote happy and healthy living.","MissionTo provide the fruits of Education to each and every child so that they grow up to be responsible human beings and citizens thus moving forward progressively and bringing a wholesome benefit to the entire society.Vision""An Educated and Empowered India is the vision of Shubhakshika.""""Every child should get the best of opportunity for education and empowerment.""""We aspire to implement right to education and Right to love & care for every child.""",Charitable Society,AAGTS5567C,24419 - 29-06-1993,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SHUBHAKSHIKA EDUCATIONAL SOCIETY Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Dr. Usha Bhatnagar ( 15 years of experience ),"room A5-B/184 PASCHIM VIHAR, New Delhi, Delhi- 110063",,Education,Delhi,0,₹ 0
http://www.ngoimpact.com/ngos/sims-sansthan#profile,"SIMS SANSTHAN are working in Educational, Health, Research and Skill Development Areas.",,Charitable Society,AAFTS8391B,76/udaipur/2005-06 - 26-09-2005,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SIMS SANSTHAN Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Arun Mandot ( 15 years of experience ),"room 205, SUN Campus, Navkar Complex, University Road, Udaipur, Rajasthan- 313001",,Livelihoods / Poverty Alleviation,Rajasthan,0,₹ 0
http://www.ngoimpact.com/ngos/sister-nivedita-foundation#profile,,,Public Charitable Trust,1234567890,1234567890 - 01-01-2015,N/A,N/A,N/A,N/A,"₹4,000,000",₹0,₹0,"₹4,000,000",₹0,₹0,₹0,12,N/A,N/A,N/A,Finance,12,N/A,,,"Government Bodies, Other Domestic NGOs, Other Foreign NGOs",Indian Institute of Corporate Affairs,1/1/2016,31-12-2016,N/A,Gujarat,Abu Road,N/A,"₹4,000,000",₹0,0,Government,,,Project description N/A,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Sister Nivedita Foundation Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Mr. Gulabbhai Jani ( 15 years of experience ),"room uytr, werd, Amroli, Gujarat- 387654",,,Gujarat,0,₹ 0
http://www.ngoimpact.com/ngos/small-change#profile,"Small Change was conceived to help non-profits in India communicate better and facilitate their fundraising – the idea being: If people don’t know what an NGO does or how well they do it, why would anyone give their time, money or skills to support them. On our old website, the tagline was “Communications for funda-raising” – a wordplay to convey our services will not only help to raise funds, but also awareness of a non-profit’s “funda”. India would be a lesser place if it weren’t for NGOs filling the social and development gap that the government simply can’t. Small Change’s mission is to support NGOs and the critical work they do. Our web portal smallchange.ngo will showcase non-profits, help them fundraise and engage a new generation of givers in their cause","MissionTo champion non-profits in India, help them fundraise and engage givers in their cause. To do this we have designed a web portal to feature select NGOs and facilitate their fundraising from India's new generation of socially conscious, tech-savvy givers who want to participate in the country's progress and development.VisionTo grow a new generation of givers in India",Public Charitable Trust,AAMTS9568H,02570 of 2013/Bk IV - 24-04-2013,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,SMALL CHANGE Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Shagorika Mcmanus ( 15 years of experience ),"room Fort Lake, 4th Floor, 39A Lake Avenue, New Delhi, West Bengal- 700026",,Livelihoods / Poverty Alleviation,West Bengal,0,₹ 0
http://www.ngoimpact.com/ngos/social-action-for-motivation-of-people-for-awakening-about-rights-and-knowledge#profile,"SAMPARK is one of the vibrant voluntary organizations in the state of Odisha having strong believe in working partnership of group of NGOs as social Network. As on date SAMPARK has its huge NGOs and CBOs net work in Southern, Western and Eastern parts of Odisha, India to address specific issues, problems and challenges which affect the lives and livelihood of the people of the most backward communities. Issues, Problems and challenges in Western and Southern regions of Odisha o Land alienation o Indebtedness o Government monopoly over MFPs, and non-implementation of the Forest Rights Act, 200 o Ineffective implementation of Panchayats (Extension to the Scheduled Areas) Act of 1996 (PESA, 1996) for Schedule. o Involuntary displaceme",To promote Social networking among ngos.,Public Charitable Trust,AAMTS2499F,1131112914 - 21-09-2011,N/A,N/A,N/A,N/A,"₹1,223,000",₹0,₹0,"₹1,223,000",₹0,₹0,₹0,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ngoimpact.com/resources/assets/image/no-image-available.jpg,Social Action For Motivation Of People For Awakening About Rights And Knowledge Best Non-Government Organizations & Social Enterprises in India – NGO Impact,perm_identity Founded by Prema Nanda Biswal ( 15 years of experience ),"room B-30, BDA Duplex, BARAMUNDA, Khordha, Bhubaneswar, Odisha- 751003",,Livelihoods / Poverty Alleviation,Odisha,0,₹ 0
